市場,證券代號,證券名稱,外資_買進,外資_賣出,外資_買賣超,投信_買進,投信_賣出,投信_買賣超,自營_買進,自營_賣出,自營_買賣超
TPEX,726678,神準永豐48購01,0,0,0,0,0,0,49000,18000,31000
TPEX,726680,順達永豐46購02,0,0,0,0,0,0,31000,27000,4000
TPEX,726695,順達凱基47購01,0,0,0,0,0,0,88000,5000,83000
TPEX,726699,順達中信46購01,0,0,0,0,0,0,111000,40000,71000
TPEX,726700,精測中信47購01,0,0,0,0,0,0,6000,0,6000
TPEX,726705,順達群益47購01,0,0,0,0,0,0,0,110000,-110000
TPEX,726719,華星光統一4B購01,0,0,0,0,0,0,78000,91000,-13000
TPEX,726720,環球晶統一4B購02,0,0,0,0,0,0,95000,36000,59000
TPEX,726724,世界元富4B購01,0,0,0,0,0,0,12000,171000,-159000
TPEX,726726,鈊象元富48購02,0,0,0,0,0,0,0,39000,-39000
TPEX,726727,中美晶群益48購01,0,0,0,0,0,0,50000,0,50000
TPEX,726734,昇達科群益47購01,0,0,0,0,0,0,86000,96000,-10000
TPEX,726770,力旺統一4B購02,0,0,0,0,0,0,0,209000,-209000
TPEX,726772,台燿統一4B購01,0,0,0,0,0,0,26000,3000,23000
TPEX,726773,雙鴻統一49購02,0,0,0,0,0,0,10000,0,10000
TPEX,726779,撼訊國票46購05,0,0,0,0,0,0,1000,0,1000
TPEX,726786,茂達富邦47購01,0,0,0,0,0,0,105000,28000,77000
TPEX,726788,智通*富邦46購01,0,0,0,0,0,0,0,554000,-554000
TPEX,726789,翔名富邦47購02,0,0,0,0,0,0,0,20000,-20000
TPEX,726795,富喬凱基47購01,0,0,0,0,0,0,9000,0,9000
TPEX,726805,良維富邦48購01,0,0,0,0,0,0,7000,0,7000
TPEX,726811,精測永豐46購02,0,0,0,0,0,0,12000,0,12000
TPEX,726813,台燿國票46購01,0,0,0,0,0,0,42000,70000,-28000
TPEX,726816,長科*國票46購01,0,0,0,0,0,0,0,1000,-1000
TPEX,726817,佶優國票45購02,0,0,0,0,0,0,780000,0,780000
TPEX,726829,智通*群益4B購01,0,0,0,0,0,0,31000,3000,28000
TPEX,726833,信驊元大48購01,0,0,0,0,0,0,1000,23000,-22000
TPEX,726834,信驊元大4A購01,0,0,0,0,0,0,51000,70000,-19000
TPEX,726839,精材富邦47購02,0,0,0,0,0,0,211000,0,211000
TPEX,726844,華星光統一4A購03,0,0,0,0,0,0,30000,0,30000
TPEX,726850,良維永豐46購01,0,0,0,0,0,0,600000,0,600000
TPEX,726864,信驊群益47購02,0,0,0,0,0,0,2000,0,2000
TPEX,726872,振曜富邦46購01,0,0,0,0,0,0,0,30000,-30000
TPEX,726876,世禾永豐48購01,0,0,0,0,0,0,15000,0,15000
TPEX,726882,濱川永豐48購01,0,0,0,0,0,0,20000,1272000,-1252000
TPEX,726907,華星光元大47購03,0,0,0,0,0,0,100000,390000,-290000
TPEX,726910,華星光元富45購04,0,0,0,0,0,0,26000,0,26000
TPEX,726912,群聯元富47購01,0,0,0,0,0,0,0,64000,-64000
TPEX,726920,家登永豐46購01,0,0,0,0,0,0,5000,25000,-20000
TPEX,726923,台燿統一4C購01,0,0,0,0,0,0,17000,6000,11000
TPEX,726927,金麗科統一5B購04,0,0,0,0,0,0,150000,0,150000
TPEX,726930,雙鴻統一4B購01,0,0,0,0,0,0,0,3000,-3000
TPEX,726932,金麗科國票46購03,0,0,0,0,0,0,1000,0,1000
TPEX,726933,華星光國票46購05,0,0,0,0,0,0,25000,50000,-25000
TPEX,726954,神準群益4B購01,0,0,0,0,0,0,46000,0,46000
TPEX,726955,國債20群益4C購01,0,0,0,0,0,0,202000,0,202000
TPEX,726956,富喬群益46購01,0,0,0,0,0,0,100000,0,100000
TPEX,726966,華星光凱基46購03,0,0,0,0,0,0,30000,49000,-19000
TPEX,726973,新普元富48購01,0,0,0,0,0,0,15000,5000,10000
TPEX,726980,群聯富邦46購03,0,0,0,0,0,0,48000,20000,28000
TPEX,726981,營邦富邦47購01,0,0,0,0,0,0,996000,976000,20000
TPEX,726986,富喬永豐47購01,0,0,0,0,0,0,352000,508000,-156000
TPEX,726987,智通*永豐47購01,0,0,0,0,0,0,0,20000,-20000
TPEX,726988,榮剛永豐46購01,0,0,0,0,0,0,0,65000,-65000
TPEX,726997,富驊國票46購01,0,0,0,0,0,0,100000,0,100000
TPEX,727000,濱川國票48購01,0,0,0,0,0,0,45000,110000,-65000
TPEX,727012,富喬元大45購03,0,0,0,0,0,0,1000,0,1000
TPEX,727013,富喬元大45購04,0,0,0,0,0,0,10000,100000,-90000
TPEX,727014,富喬元大45購05,0,0,0,0,0,0,20000,0,20000
TPEX,727020,神準元大45購04,0,0,0,0,0,0,10000,0,10000
TPEX,727026,波若威國票46購02,0,0,0,0,0,0,108000,143000,-35000
TPEX,727048,高鋒元大45購01,0,0,0,0,0,0,0,40000,-40000
TPEX,727050,富喬元大4B購01,0,0,0,0,0,0,10000,0,10000
TPEX,727059,臺慶科永豐47購01,0,0,0,0,0,0,995000,0,995000
TPEX,727075,神準元富4B購01,0,0,0,0,0,0,80000,30000,50000
TPEX,727078,智通*凱基45購03,0,0,0,0,0,0,1000000,0,1000000
TPEX,727082,富喬元大49購01,0,0,0,0,0,0,0,6000,-6000
TPEX,727087,佶優國票47購02,0,0,0,0,0,0,0,5000,-5000
TPEX,727088,高鋒國票47購01,0,0,0,0,0,0,260000,189000,71000
TPEX,727093,富喬凱基4C購01,0,0,0,0,0,0,0,104000,-104000
TPEX,727096,創惟統一4C購03,0,0,0,0,0,0,281000,1988000,-1707000
TPEX,727100,創惟富邦48購02,0,0,0,0,0,0,379000,442000,-63000
TPEX,727101,華星光富邦48購01,0,0,0,0,0,0,220000,150000,70000
TPEX,727112,神準群益4B購02,0,0,0,0,0,0,154000,132000,22000
TPEX,727117,元債20元大4C購01,0,0,0,0,0,0,80000,0,80000
TPEX,727119,高鋒元大46購02,0,0,0,0,0,0,0,1000,-1000
TPEX,727120,富喬元大48購02,0,0,0,0,0,0,25000,0,25000
TPEX,727122,高鋒統一54購01,0,0,0,0,0,0,0,24000,-24000
TPEX,727125,高鋒永豐49購02,0,0,0,0,0,0,5000,155000,-150000
TPEX,727129,天品國票47購01,0,0,0,0,0,0,0,5000,-5000
TPEX,727150,台燿永豐47購01,0,0,0,0,0,0,16000,0,16000
TPEX,727155,旺矽元大46購03,0,0,0,0,0,0,10000,0,10000
TPEX,727158,神準元大46購01,0,0,0,0,0,0,20000,0,20000
TPEX,727169,鈊象凱基46購10,0,0,0,0,0,0,50000,0,50000
TPEX,727173,世界國票47購01,0,0,0,0,0,0,0,7000,-7000
TPEX,727176,湧德國票46購02,0,0,0,0,0,0,10000,30000,-20000
TPEX,727184,力旺中信46購03,0,0,0,0,0,0,4000,0,4000
TPEX,727197,中光電元富4C購01,0,0,0,0,0,0,3000,0,3000
TPEX,727202,神準統一54購01,0,0,0,0,0,0,69000,70000,-1000
TPEX,727206,中光電凱基48購01,0,0,0,0,0,0,1000,0,1000
TPEX,727243,力致永豐49購01,0,0,0,0,0,0,20000,10000,10000
TPEX,727247,泰茂永豐49購01,0,0,0,0,0,0,1000,4000,-3000
TPEX,727248,博智永豐46購02,0,0,0,0,0,0,21000,0,21000
TPEX,727251,神準國票47購03,0,0,0,0,0,0,28000,0,28000
TPEX,727252,群聯國票47購01,0,0,0,0,0,0,0,1000,-1000
TPEX,727260,信立群益48購01,0,0,0,0,0,0,1000,0,1000
TPEX,727271,鈊象元大48購02,0,0,0,0,0,0,5000,0,5000
TPEX,727272,雍智元大46購03,0,0,0,0,0,0,38000,0,38000
TPEX,727275,茂達統一54購01,0,0,0,0,0,0,0,255000,-255000
TPEX,727281,神準永豐4C購01,0,0,0,0,0,0,75000,0,75000
TPEX,727289,擎亞元富4C購01,0,0,0,0,0,0,12000,0,12000
TPEX,727298,元太凱基46購01,0,0,0,0,0,0,4000,0,4000
TPEX,727303,擎亞凱基47購01,0,0,0,0,0,0,0,37000,-37000
TPEX,727304,譜瑞凱基48購01,0,0,0,0,0,0,34000,0,34000
TPEX,727331,旺矽國票47購03,0,0,0,0,0,0,60000,0,60000
TPEX,727332,波若威國票47購02,0,0,0,0,0,0,0,1000,-1000
TPEX,727337,陽程國票46購02,0,0,0,0,0,0,10000,0,10000
TPEX,727343,譜瑞富邦48購01,0,0,0,0,0,0,300000,0,300000
TPEX,727350,立敦永豐47購01,0,0,0,0,0,0,176000,1000,175000
TPEX,727356,長科*永豐46購01,0,0,0,0,0,0,0,19000,-19000
TPEX,727375,湧德中信47購01,0,0,0,0,0,0,20000,20000,0
TPEX,727389,竹陞元大46購01,0,0,0,0,0,0,37000,0,37000
TPEX,727409,波若威永豐48購01,0,0,0,0,0,0,62000,25000,37000
TPEX,727414,雙鴻富邦4C購01,0,0,0,0,0,0,0,150000,-150000
TPEX,727429,擎亞國票47購01,0,0,0,0,0,0,3000,0,3000
TPEX,727450,旺矽群益4C購01,0,0,0,0,0,0,0,30000,-30000
TPEX,727466,湧德永豐49購01,0,0,0,0,0,0,0,28000,-28000
TPEX,727476,鈊象元大48購03,0,0,0,0,0,0,0,5000,-5000
TPEX,727484,巨有元富49購01,0,0,0,0,0,0,10000,1000,9000
TPEX,727499,天品國票48購01,0,0,0,0,0,0,0,20000,-20000
TPEX,727502,艾訊國票47購01,0,0,0,0,0,0,1000,0,1000
TPEX,727509,鈊象國泰48購02,0,0,0,0,0,0,80000,0,80000
TPEX,727510,千附精凱基46購01,0,0,0,0,0,0,0,23000,-23000
TPEX,727530,元債20元大4B購01,0,0,0,0,0,0,1559000,0,1559000
TPEX,727536,力旺統一56購01,0,0,0,0,0,0,0,24000,-24000
TPEX,727543,叡揚永豐48購01,0,0,0,0,0,0,35000,52000,-17000
TPEX,727549,神盾群益48購01,0,0,0,0,0,0,3000,0,3000
TPEX,727554,智通兆豐4C購01,0,0,0,0,0,0,5000,18000,-13000
TPEX,727560,力旺元富51購01,0,0,0,0,0,0,0,10000,-10000
TPEX,727563,力旺國票47購01,0,0,0,0,0,0,170000,101000,69000
TPEX,727566,台燿國票47購01,0,0,0,0,0,0,0,23000,-23000
TPEX,727572,振曜國票47購02,0,0,0,0,0,0,8000,0,8000
TPEX,727574,力旺凱基48購01,0,0,0,0,0,0,30000,63000,-33000
TPEX,727577,系統電凱基4A購01,0,0,0,0,0,0,0,5000,-5000
TPEX,727596,千附精凱基47購01,0,0,0,0,0,0,0,1000,-1000
TPEX,727603,湧德富邦48購01,0,0,0,0,0,0,20000,20000,0
TPEX,727607,茂綸元富46購02,0,0,0,0,0,0,17000,0,17000
TPEX,727608,神盾元富49購01,0,0,0,0,0,0,0,1000,-1000
TPEX,727610,神盾元富4C購01,0,0,0,0,0,0,0,1000,-1000
TPEX,727612,穩懋第一48購01,0,0,0,0,0,0,4000,0,4000
TPEX,727616,元太永豐46購01,0,0,0,0,0,0,36000,13000,23000
TPEX,727619,台燿永豐48購01,0,0,0,0,0,0,30000,51000,-21000
TPEX,727622,良維永豐48購01,0,0,0,0,0,0,0,109000,-109000
TPEX,727630,叡揚永豐46購02,0,0,0,0,0,0,61000,79000,-18000
TPEX,727631,聰泰永豐47購01,0,0,0,0,0,0,1000,0,1000
TPEX,727634,友威科國票47購02,0,0,0,0,0,0,0,2000,-2000
TPEX,727641,環球晶國泰48購01,0,0,0,0,0,0,510000,0,510000
TPEX,727643,友威科中信47購01,0,0,0,0,0,0,189000,30000,159000
TPEX,727644,台燿中信47購01,0,0,0,0,0,0,16000,5000,11000
TPEX,727646,茂綸中信47購01,0,0,0,0,0,0,1000,0,1000
TPEX,727655,新普元大46購03,0,0,0,0,0,0,10000,0,10000
TPEX,727658,昇達科富邦4A購01,0,0,0,0,0,0,159000,406000,-247000
TPEX,727663,千附精統一4C購02,0,0,0,0,0,0,55000,255000,-200000
TPEX,727671,昇達科元富46購02,0,0,0,0,0,0,0,46000,-46000
TPEX,727679,叡揚群益4A購01,0,0,0,0,0,0,0,1000,-1000
TPEX,727683,昇達科永豐47購01,0,0,0,0,0,0,21000,27000,-6000
TPEX,727684,茂綸永豐48購01,0,0,0,0,0,0,453000,95000,358000
TPEX,727687,緯軟永豐47購01,0,0,0,0,0,0,25000,22000,3000
TPEX,727692,世禾國票48購01,0,0,0,0,0,0,80000,0,80000
TPEX,727697,群聯國票47購02,0,0,0,0,0,0,0,20000,-20000
TPEX,727698,雍智國票47購03,0,0,0,0,0,0,0,5000,-5000
TPEX,727701,叡揚國票46購01,0,0,0,0,0,0,0,1000,-1000
TPEX,727703,叡揚國票48購01,0,0,0,0,0,0,51000,35000,16000
TPEX,727704,擎亞國票48購01,0,0,0,0,0,0,4000,1000,3000
TPEX,727706,群聯國泰48購01,0,0,0,0,0,0,0,81000,-81000
TPEX,727711,叡揚凱基47購01,0,0,0,0,0,0,3000,0,3000
TPEX,727712,叡揚凱基48購01,0,0,0,0,0,0,379000,473000,-94000
TPEX,727715,信驊元大46購02,0,0,0,0,0,0,67000,0,67000
TPEX,727718,僑威元大46購01,0,0,0,0,0,0,4000,97000,-93000
TPEX,727722,元太永豐47購01,0,0,0,0,0,0,10000,160000,-150000
TPEX,727725,信驊永豐47購01,0,0,0,0,0,0,0,247000,-247000
TPEX,727728,信立國票47購01,0,0,0,0,0,0,20000,0,20000
TPEX,727732,環球晶國票47購01,0,0,0,0,0,0,1000,0,1000
TPEX,727740,信驊富邦48購01,0,0,0,0,0,0,0,10000,-10000
TPEX,727743,信驊元富51購01,0,0,0,0,0,0,0,15000,-15000
TPEX,727745,中美晶中信47購02,0,0,0,0,0,0,0,10000,-10000
TPEX,727746,擎亞中信46購01,0,0,0,0,0,0,3000,20000,-17000
TPEX,727754,昇達科凱基46購02,0,0,0,0,0,0,12000,50000,-38000
TPEX,727758,龍巖凱基46購01,0,0,0,0,0,0,225000,0,225000
TPEX,727770,千附精中信48購01,0,0,0,0,0,0,88000,161000,-73000
TPEX,727780,寶雅群益46購01,0,0,0,0,0,0,2000,0,2000
TPEX,727786,富喬元大47購01,0,0,0,0,0,0,10000,0,10000
TPEX,727787,富喬元大4A購01,0,0,0,0,0,0,10000,0,10000
TPEX,727795,雙鴻第一46購01,0,0,0,0,0,0,0,72000,-72000
TPEX,727796,富喬統一4C購02,0,0,0,0,0,0,0,1000,-1000
TPEX,727798,系統電永豐48購01,0,0,0,0,0,0,0,19000,-19000
TPEX,727802,富喬永豐46購01,0,0,0,0,0,0,0,25000,-25000
TPEX,727803,群聯永豐46購01,0,0,0,0,0,0,5000,180000,-175000
TPEX,727804,友威科國票47購03,0,0,0,0,0,0,0,2000,-2000
TPEX,727805,立碁國票47購01,0,0,0,0,0,0,91000,283000,-192000
TPEX,727807,立碁國票47購03,0,0,0,0,0,0,43000,0,43000
TPEX,727815,中美晶富邦48購01,0,0,0,0,0,0,20000,0,20000
TPEX,727816,富喬富邦47購01,0,0,0,0,0,0,20000,0,20000
TPEX,727817,立碁元富46購01,0,0,0,0,0,0,359000,12000,347000
TPEX,727818,立碁元富46購02,0,0,0,0,0,0,78000,0,78000
TPEX,727821,鈊象元富4C購01,0,0,0,0,0,0,0,45000,-45000
TPEX,727828,廣運群益46購01,0,0,0,0,0,0,1000,0,1000
TPEX,727833,雍智凱基46購02,0,0,0,0,0,0,20000,0,20000
TPEX,727836,力旺統一54購01,0,0,0,0,0,0,0,2000,-2000
TPEX,727837,宏碁資統一4C購01,0,0,0,0,0,0,10000,0,10000
TPEX,727845,台燿元大48購03,0,0,0,0,0,0,287000,430000,-143000
TPEX,727849,宏碁資元富46購03,0,0,0,0,0,0,0,5000,-5000
TPEX,727853,立碁群益48購01,0,0,0,0,0,0,1000,0,1000
TPEX,727854,立碁群益48購02,0,0,0,0,0,0,25000,50000,-25000
TPEX,727855,富喬群益47購03,0,0,0,0,0,0,5000,5000,0
TPEX,727864,山富國票47購01,0,0,0,0,0,0,1000,209000,-208000
TPEX,727867,富喬國票49購01,0,0,0,0,0,0,0,2000,-2000
TPEX,727868,世禾第一48購01,0,0,0,0,0,0,0,10000,-10000
TPEX,727875,寬魚永豐46購01,0,0,0,0,0,0,5000,0,5000
TPEX,727877,聰泰永豐48購02,0,0,0,0,0,0,35000,28000,7000
TPEX,727886,國債20元大49購01,0,0,0,0,0,0,25000,0,25000
TPEX,727887,國債20元大4A購01,0,0,0,0,0,0,5000,0,5000
TPEX,727892,僑威元大46購03,0,0,0,0,0,0,13000,220000,-207000
TPEX,727896,山富群益46購01,0,0,0,0,0,0,0,10000,-10000
TPEX,727908,友威科凱基4A購01,0,0,0,0,0,0,1000,110000,-109000
TPEX,727917,立碁國票47購05,0,0,0,0,0,0,2000,1000,1000
TPEX,727918,振曜國票47購04,0,0,0,0,0,0,100000,100000,0
TPEX,727923,台燿國泰48購01,0,0,0,0,0,0,50000,35000,15000
TPEX,727929,元太統一4C購02,0,0,0,0,0,0,0,70000,-70000
TPEX,727934,欣銓凱基46購02,0,0,0,0,0,0,1000,0,1000
TPEX,727937,僑威凱基46購01,0,0,0,0,0,0,0,5000,-5000
TPEX,727943,波若威永豐4C購01,0,0,0,0,0,0,74000,5000,69000
TPEX,727949,昇達科元大49購02,0,0,0,0,0,0,0,34000,-34000
TPEX,727956,譜瑞元大4C購01,0,0,0,0,0,0,0,86000,-86000
TPEX,727957,伯特光國票47購01,0,0,0,0,0,0,380000,25000,355000
TPEX,727961,鈊象國票47購04,0,0,0,0,0,0,0,30000,-30000
TPEX,727969,元債20群益48購02,0,0,0,0,0,0,0,95000,-95000
TPEX,727972,譜瑞群益47購03,0,0,0,0,0,0,0,5000,-5000
TPEX,727974,昇達科元富4C購01,0,0,0,0,0,0,50000,3000,47000
TPEX,727995,寶雅凱基46購01,0,0,0,0,0,0,44000,0,44000
TPEX,727996,台特化國票47購01,0,0,0,0,0,0,15000,0,15000
TPEX,727999,聖暉*國票47購02,0,0,0,0,0,0,20000,23000,-3000
TPEX,728001,金麗科統一4C購01,0,0,0,0,0,0,0,218000,-218000
TPEX,728004,茂綸統一54購01,0,0,0,0,0,0,0,17000,-17000
TPEX,728010,新門永豐49購01,0,0,0,0,0,0,20000,0,20000
TPEX,728016,旺矽群益46購03,0,0,0,0,0,0,120000,0,120000
TPEX,728037,英濟永豐47購01,0,0,0,0,0,0,1000,0,1000
TPEX,728038,國債20永豐4C購01,0,0,0,0,0,0,130000,10000,120000
TPEX,728043,龍巖永豐47購01,0,0,0,0,0,0,0,3000,-3000
TPEX,728052,穩懋統一4C購02,0,0,0,0,0,0,300000,25000,275000
TPEX,728055,台特化凱基46購01,0,0,0,0,0,0,0,5000,-5000
TPEX,728068,雙鴻國票47購06,0,0,0,0,0,0,40000,0,40000
TPEX,728070,世界中信49購01,0,0,0,0,0,0,0,76000,-76000
TPEX,728087,譜瑞統一4C購01,0,0,0,0,0,0,0,60000,-60000
TPEX,728089,三聯永豐4C購01,0,0,0,0,0,0,0,173000,-173000
TPEX,728090,兆利永豐48購01,0,0,0,0,0,0,0,2000,-2000
TPEX,728098,頎邦富邦48購01,0,0,0,0,0,0,80000,30000,50000
TPEX,728114,安碁元大46購02,0,0,0,0,0,0,0,10000,-10000
TPEX,728127,廣明元大4C購01,0,0,0,0,0,0,13000,0,13000
TPEX,728132,宏碁資凱基47購01,0,0,0,0,0,0,100000,100000,0
TPEX,728143,世禾國票48購02,0,0,0,0,0,0,20000,53000,-33000
TPEX,728150,中美晶國泰47購02,0,0,0,0,0,0,0,13000,-13000
TPEX,728155,茂綸元大46購01,0,0,0,0,0,0,2000,32000,-30000
TPEX,728161,僑威元大46購05,0,0,0,0,0,0,0,42000,-42000
TPEX,728167,振曜永豐4C購01,0,0,0,0,0,0,15000,49000,-34000
TPEX,728168,鈊象永豐47購01,0,0,0,0,0,0,0,7000,-7000
TPEX,728169,新漢永豐49購01,0,0,0,0,0,0,5000,0,5000
TPEX,728171,正淩統一54購01,0,0,0,0,0,0,2000,0,2000
TPEX,728173,茂綸統一4C購02,0,0,0,0,0,0,22000,110000,-88000
TPEX,728174,茂綸統一53購01,0,0,0,0,0,0,702000,20000,682000
TPEX,728184,湧德元富4C購01,0,0,0,0,0,0,0,78000,-78000
TPEX,728186,宏碁資國票47購01,0,0,0,0,0,0,0,18000,-18000
TPEX,728199,茂綸凱基46購01,0,0,0,0,0,0,709000,18000,691000
TPEX,728208,大綜中信49購02,0,0,0,0,0,0,0,10000,-10000
TPEX,728214,東捷中信47購01,0,0,0,0,0,0,0,7000,-7000
TPEX,728222,神準群益49購01,0,0,0,0,0,0,57000,44000,13000
TPEX,728229,昇達科元大47購02,0,0,0,0,0,0,0,30000,-30000
TPEX,728231,信驊元大47購04,0,0,0,0,0,0,0,104000,-104000
TPEX,728232,富喬元大4C購01,0,0,0,0,0,0,0,2000,-2000
TPEX,728244,中光電國票47購02,0,0,0,0,0,0,70000,0,70000
TPEX,728248,信驊國票48購01,0,0,0,0,0,0,70000,0,70000
TPEX,728256,大綜富邦48購01,0,0,0,0,0,0,30000,40000,-10000
TPEX,728258,信驊富邦48購02,0,0,0,0,0,0,40000,26000,14000
TPEX,728266,茂綸永豐47購01,0,0,0,0,0,0,13000,460000,-447000
TPEX,728269,博智永豐4B購01,0,0,0,0,0,0,0,237000,-237000
TPEX,728271,朋程統一55購01,0,0,0,0,0,0,42000,0,42000
TPEX,728272,信驊統一51購01,0,0,0,0,0,0,148000,148000,0
TPEX,728273,大綜凱基49購01,0,0,0,0,0,0,10000,64000,-54000
TPEX,728274,中美晶凱基47購02,0,0,0,0,0,0,10000,0,10000
TPEX,728277,博智凱基47購01,0,0,0,0,0,0,3000,0,3000
TPEX,728282,博智中信47購01,0,0,0,0,0,0,0,10000,-10000
TPEX,728289,富喬群益49購01,0,0,0,0,0,0,183000,13000,170000
TPEX,728292,力致元大48購01,0,0,0,0,0,0,50000,0,50000
TPEX,728296,台燿元大47購01,0,0,0,0,0,0,5000,0,5000
TPEX,728300,神盾元大4A購01,0,0,0,0,0,0,0,1547000,-1547000
TPEX,728302,群聯元大47購03,0,0,0,0,0,0,10000,120000,-110000
TPEX,728307,台燿凱基47購02,0,0,0,0,0,0,10000,121000,-111000
TPEX,728310,湧德凱基4C購01,0,0,0,0,0,0,0,120000,-120000
TPEX,728311,聖暉*凱基47購02,0,0,0,0,0,0,2000,0,2000
TPEX,728313,友威科國票48購01,0,0,0,0,0,0,1000,80000,-79000
TPEX,728314,永信建國票49購01,0,0,0,0,0,0,10000,0,10000
TPEX,728318,昇達科國票48購01,0,0,0,0,0,0,282000,26000,256000
TPEX,728326,擎亞統一51購01,0,0,0,0,0,0,0,19000,-19000
TPEX,728327,昇達科永豐49購01,0,0,0,0,0,0,0,84000,-84000
TPEX,728330,華義永豐4A購01,0,0,0,0,0,0,31000,31000,0
TPEX,728331,鈊象永豐48購01,0,0,0,0,0,0,0,37000,-37000
TPEX,728333,達爾膚永豐4A購01,0,0,0,0,0,0,0,37000,-37000
TPEX,728334,碩禾永豐48購01,0,0,0,0,0,0,727000,5000,722000
TPEX,728342,大江群益49購01,0,0,0,0,0,0,0,10000,-10000
TPEX,728345,元債20群益49購02,0,0,0,0,0,0,225000,25000,200000
TPEX,728353,信立元富4A購01,0,0,0,0,0,0,1000,0,1000
TPEX,728357,茂綸國泰48購01,0,0,0,0,0,0,0,10000,-10000
TPEX,728359,大綜元大47購02,0,0,0,0,0,0,30000,0,30000
TPEX,728361,天品元大47購01,0,0,0,0,0,0,0,50000,-50000
TPEX,728362,天品元大47購02,0,0,0,0,0,0,105000,400000,-295000
TPEX,728366,湧德元大4B購01,0,0,0,0,0,0,0,50000,-50000
TPEX,728371,中美晶兆豐51購01,0,0,0,0,0,0,65000,65000,0
TPEX,728372,宜鼎兆豐51購01,0,0,0,0,0,0,28000,200000,-172000
TPEX,728374,新漢兆豐49購01,0,0,0,0,0,0,0,40000,-40000
TPEX,728382,群聯元富4A購01,0,0,0,0,0,0,0,27000,-27000
TPEX,728383,群聯元富4A購02,0,0,0,0,0,0,0,37000,-37000
TPEX,728387,千附精統一51購01,0,0,0,0,0,0,54000,107000,-53000
TPEX,728393,系微統一51購01,0,0,0,0,0,0,24000,1000,23000
TPEX,728395,系微統一57購01,0,0,0,0,0,0,0,10000,-10000
TPEX,728396,東洋統一55購01,0,0,0,0,0,0,0,2000,-2000
TPEX,728397,波若威統一4C購02,0,0,0,0,0,0,411000,69000,342000
TPEX,728399,金麗科統一53購02,0,0,0,0,0,0,0,61000,-61000
TPEX,728400,長科*統一51購01,0,0,0,0,0,0,0,103000,-103000
TPEX,728405,新漢統一51購01,0,0,0,0,0,0,210000,341000,-131000
TPEX,728406,群聯統一4C購01,0,0,0,0,0,0,2000,0,2000
TPEX,728409,環球晶統一51購01,0,0,0,0,0,0,16000,0,16000
TPEX,728412,大江永豐4A購01,0,0,0,0,0,0,134000,0,134000
TPEX,728414,方土霖永豐4A購01,0,0,0,0,0,0,0,30000,-30000
TPEX,728416,亞昕永豐4A購01,0,0,0,0,0,0,10000,0,10000
TPEX,728417,波若威永豐51購01,0,0,0,0,0,0,87000,71000,16000
TPEX,728418,英濟永豐49購01,0,0,0,0,0,0,30000,0,30000
TPEX,728420,國債20永豐57購01,0,0,0,0,0,0,15000,0,15000
TPEX,728425,大江凱基49購01,0,0,0,0,0,0,40000,0,40000
TPEX,728427,元債20凱基48購04,0,0,0,0,0,0,320000,0,320000
TPEX,728428,永信建凱基49購01,0,0,0,0,0,0,0,30000,-30000
TPEX,728433,昇達科凱基47購01,0,0,0,0,0,0,0,75000,-75000
TPEX,728435,英濟凱基49購01,0,0,0,0,0,0,160000,150000,10000
TPEX,728436,新漢凱基49購01,0,0,0,0,0,0,6000,265000,-259000
TPEX,728445,系微群益49購01,0,0,0,0,0,0,0,20000,-20000
TPEX,728446,松上群益47購01,0,0,0,0,0,0,0,80000,-80000
TPEX,728456,永捷國票48購01,0,0,0,0,0,0,1000,998000,-997000
TPEX,728457,永捷國票4A購01,0,0,0,0,0,0,10000,8000,2000
TPEX,728462,泰茂國票4A購01,0,0,0,0,0,0,30000,0,30000
TPEX,728463,博智國票47購01,0,0,0,0,0,0,0,14000,-14000
TPEX,728464,博磊國票48購01,0,0,0,0,0,0,0,5000,-5000
TPEX,728469,精湛國票48購01,0,0,0,0,0,0,0,180000,-180000
TPEX,728470,精湛國票4A購01,0,0,0,0,0,0,0,10000,-10000
TPEX,728471,廣運國票48購01,0,0,0,0,0,0,0,90000,-90000
TPEX,728479,富喬元大47購02,0,0,0,0,0,0,10000,0,10000
TPEX,728481,新漢元大47購04,0,0,0,0,0,0,5000,83000,-78000
TPEX,728482,新漢元大47購05,0,0,0,0,0,0,0,48000,-48000
TPEX,728485,寬宏元大47購01,0,0,0,0,0,0,1000,0,1000
TPEX,728490,IET國票48購01,0,0,0,0,0,0,0,626000,-626000
TPEX,728495,五福國票48購01,0,0,0,0,0,0,50000,2655000,-2605000
TPEX,728503,寬宏國票48購01,0,0,0,0,0,0,0,204000,-204000
TPEX,728506,茂綸國泰48購02,0,0,0,0,0,0,30000,4000,26000
TPEX,728508,新漢國泰48購01,0,0,0,0,0,0,0,18000,-18000
TPEX,728511,千附精統一54購01,0,0,0,0,0,0,23000,123000,-100000
TPEX,728516,系微統一5C購01,0,0,0,0,0,0,0,20000,-20000
TPEX,728517,波若威統一51購02,0,0,0,0,0,0,105000,234000,-129000
TPEX,728523,意德士統一55購01,0,0,0,0,0,0,0,10000,-10000
TPEX,728524,群聯統一51購01,0,0,0,0,0,0,8000,0,8000
TPEX,728526,台特化永豐47購01,0,0,0,0,0,0,46000,88000,-42000
TPEX,728533,森鉅永豐4A購01,0,0,0,0,0,0,15000,0,15000
TPEX,728534,華宏永豐4A購01,0,0,0,0,0,0,0,50000,-50000
